lat,lon,k12,fire_station
51.54986638,-0.15745707,3.0,6.0
51.51664984,-0.21933409,8.0,10.0
51.52101196,-0.21051512,8.0,10.0
51.54660907,-0.17922278,1.0,3.0
51.51596351,-0.17468054,10.0,11.0
51.56024028,-0.13106896,6.0,6.0
51.53142034,-0.18559636,10.0,11.0
51.50659296,-0.15055802,4.0,0.0
51.51602079,-0.12134967,0.0,0.0
51.48817062,-0.18011254,5.0,5.0
51.51461301,-0.14590922,4.0,0.0
51.48796887,-0.16715675,5.0,5.0
51.54963918,-0.14304253,3.0,6.0
51.50984511,-0.12880946,0.0,0.0
51.48767491,-0.1484431,9.0,5.0
51.51680392,-0.11411074,0.0,0.0
51.52288285,-0.1571054,4.0,11.0
51.49104151,-0.13390141,9.0,7.0
51.51486237,-0.16175312,4.0,11.0
51.52813712,-0.0920167,11.0,9.0
51.50989103,-0.13168982,0.0,0.0
51.49546613,-0.12939867,9.0,7.0
51.49787712,-0.1681999,5.0,5.0
51.49097271,-0.12958265,9.0,7.0
51.50009706,-0.13785384,9.0,0.0
51.49730941,-0.13220463,9.0,7.0
51.51256966,-0.18778706,10.0,11.0
51.55759017,-0.13406284,6.0,6.0
51.50459223,-0.19530845,8.0,8.0
51.52373749,-0.09796699,11.0,9.0
51.51178002,-0.13737723,0.0,0.0
51.51171133,-0.13305649,0.0,0.0
51.51596351,-0.17468054,10.0,11.0
51.49839097,-0.14368645,9.0,7.0
51.51343984,-0.12866208,0.0,0.0
51.54591095,-0.1922309,1.0,3.0
51.54085678,-0.15637902,3.0,2.0
51.54604388,-0.20087913,1.0,3.0
51.50901527,-0.13316676,0.0,0.0
51.52615903,-0.13679019,7.0,2.0
51.51855492,-0.11115557,0.0,0.0
51.52436166,-0.1368636,7.0,2.0
51.53809263,-0.09592624,11.0,4.0
51.55977709,-0.1022342,2.0,1.0
51.48949502,-0.14980982,9.0,5.0
51.49297525,-0.20008925,5.0,8.0
51.54917066,-0.17046636,3.0,3.0
51.56010217,-0.12241838,6.0,1.0
51.51683979,-0.17320415,10.0,11.0
51.48767491,-0.1484431,9.0,5.0
51.52537072,-0.08780753,11.0,9.0
51.5191747,-0.15004811,4.0,2.0
51.4902343,-0.13969639,9.0,7.0
51.50654751,-0.14767784,4.0,0.0
51.50135927,-0.16085596,4.0,5.0
51.51683979,-0.17320415,10.0,11.0
51.52537072,-0.08780753,11.0,9.0
51.55316542,-0.13857143,6.0,6.0
51.51940099,-0.16445312,10.0,11.0
51.5480237,-0.1546469,3.0,6.0
51.51090419,-0.13885412,4.0,0.0
51.49347339,-0.1741389,5.0,5.0
51.54145962,-0.13760719,7.0,6.0
51.53461478,-0.10328102,11.0,4.0
51.51198514,-0.15033952,4.0,0.0
51.5080707,-0.13032327,0.0,0.0
51.5648253,-0.13665241,6.0,6.0
51.51256966,-0.18778706,10.0,11.0
51.49306708,-0.14822458,9.0,5.0
51.54227165,-0.18949095,1.0,3.0
51.54494553,-0.18794253,1.0,3.0
51.54319259,-0.19089653,1.0,3.0
51.54422423,-0.14182088,7.0,6.0
51.52638668,-0.09497323,11.0,9.0
51.50998264,-0.13745058,0.0,0.0
51.52292808,-0.15998664,4.0,11.0
51.51391849,-0.15890865,4.0,0.0
51.52108546,-0.157178,4.0,11.0
51.55346318,-0.10105434,2.0,4.0
51.53236359,-0.18844248,1.0,11.0
51.51299717,-0.15750459,4.0,11.0
51.51461301,-0.14590922,4.0,0.0
51.51850851,-0.10827471,11.0,0.0
51.54148249,-0.13904836,7.0,6.0
51.50823096,-0.14040418,4.0,0.0
51.54772755,-0.13590882,7.0,6.0
51.52315316,-0.17439291,10.0,11.0
51.54384577,-0.17500659,1.0,3.0
51.51739507,-0.20921562,8.0,10.0
51.49675266,-0.15383798,9.0,5.0
51.49989059,-0.124895,0.0,0.0
51.49751506,-0.14516279,9.0,5.0
51.548069,-0.15752969,3.0,6.0
51.56194563,-0.12522798,6.0,1.0
51.53129838,-0.12072054,7.0,2.0
51.50797874,-0.12456278,0.0,0.0
51.50903818,-0.13460692,0.0,0.0
51.49456745,-0.12943548,9.0,7.0
51.55224386,-0.1371666,6.0,6.0
51.49297525,-0.20008925,5.0,8.0
51.51557992,-0.15019382,4.0,0.0
51.50135927,-0.16085596,4.0,5.0
51.52582684,-0.17284429,10.0,11.0
51.52714872,-0.20018283,8.0,10.0
51.5089748,-0.18792977,10.0,8.0
51.49839097,-0.14368645,9.0,5.0
51.53095013,-0.09910803,11.0,4.0
51.51853464,-0.22502604,8.0,10.0
51.4872272,-0.17726932,5.0,5.0
51.51740001,-0.1515614,4.0,0.0
51.53060667,-0.13372498,7.0,2.0
51.52389449,-0.16427233,10.0,11.0
51.49645654,-0.1351209,9.0,7.0
51.52200677,-0.15858229,4.0,11.0
51.50993687,-0.13457019,0.0,0.0
51.49281597,-0.13238837,9.0,7.0
51.51474928,-0.15455132,4.0,0.0
51.53861002,-0.18531029,1.0,3.0
51.53207285,-0.16971045,10.0,11.0
51.51387324,-0.15602798,4.0,0.0
51.51668233,-0.16312114,4.0,11.0
51.52225445,-0.17442887,10.0,11.0
51.55687426,-0.14563299,6.0,6.0
51.54431538,-0.14758596,3.0,6.0
51.52599844,-0.12670536,0.0,2.0
51.55246725,-0.20928043,1.0,3.0
51.55945617,-0.13831453,6.0,6.0
51.52991111,-0.20439904,8.0,10.0
51.5255815,-0.10077335,11.0,9.0
51.53611319,-0.1407094,7.0,2.0
51.538557,-0.1247475,7.0,2.0
51.49163111,-0.17133145,5.0,5.0
51.56938722,-0.14079492,6.0,6.0
51.51940099,-0.16445312,10.0,11.0
51.51519123,-0.12570769,0.0,0.0
51.51618676,-0.18908473,10.0,11.0
51.50553489,-0.14051401,9.0,0.0
51.5538115,-0.12267746,6.0,1.0
51.49246239,-0.16697648,5.0,5.0
51.51346282,-0.13010238,0.0,0.0
51.51168839,-0.13161626,0.0,0.0
51.51233366,-0.11573664,0.0,0.0
51.49025697,-0.19875586,5.0,8.0
51.5146585,-0.14878991,4.0,0.0
51.55689702,-0.14707467,3.0,6.0
51.51596351,-0.17468054,10.0,11.0
51.52220958,-0.17154765,10.0,11.0
51.52986798,-0.14384744,7.0,2.0
51.52288285,-0.1571054,4.0,11.0
51.5391081,-0.10309412,11.0,4.0
51.51387324,-0.15602798,4.0,0.0
51.5170116,-0.12707427,0.0,0.0
51.55735997,-0.11964605,2.0,1.0
51.51353162,-0.13442326,0.0,0.0
51.51378252,-0.15026668,4.0,0.0
51.49962952,-0.16524801,5.0,5.0
51.5336928,-0.10187748,11.0,4.0
51.51454462,-0.1415882,4.0,0.0
51.53104341,-0.10487133,11.0,4.0
51.51468123,-0.15023025,4.0,0.0
51.51083556,-0.13453346,0.0,0.0
51.48919829,-0.13109574,9.0,7.0
51.52333194,-0.18591806,10.0,11.0
51.51348577,-0.13154267,0.0,0.0
51.52665815,-0.16848606,10.0,11.0
51.57039985,-0.14796878,6.0,6.0
51.52011323,-0.21055037,8.0,10.0
51.51331218,-0.17766902,10.0,11.0
51.54959449,-0.19785427,1.0,3.0
51.53376269,-0.10620021,11.0,4.0
51.51387324,-0.15602798,4.0,0.0
51.49875333,-0.16672398,5.0,5.0
51.51705756,-0.12995507,0.0,0.0
51.54831687,-0.17338526,3.0,3.0
51.52380417,-0.15850974,4.0,11.0
51.4865069,-0.18882108,5.0,5.0
51.56906565,-0.12060629,6.0,1.0
51.56454925,-0.11934961,6.0,1.0
51.56454925,-0.11934961,6.0,1.0
51.51175981,-0.19358389,8.0,8.0
51.54454202,-0.16199885,3.0,6.0
51.48841408,-0.13833005,9.0,7.0
51.51689639,-0.11987228,0.0,0.0
51.52258715,-0.13837757,7.0,2.0
51.49196583,-0.19292629,5.0,8.0
51.55240116,-0.20495568,1.0,3.0
51.52153453,-0.18598953,10.0,11.0
51.51343984,-0.12866208,0.0,0.0
51.53207285,-0.16971045,10.0,11.0
51.52315316,-0.17439291,10.0,11.0
51.51113183,-0.15325643,4.0,0.0
51.51674992,-0.16744242,10.0,11.0
51.54431538,-0.14758596,3.0,6.0
51.50714906,-0.12891998,0.0,0.0
51.51311007,-0.16470613,10.0,11.0
51.54236047,-0.19525595,1.0,3.0
51.5211872,-0.22203993,8.0,10.0
51.51689639,-0.11987228,0.0,0.0
51.52986798,-0.14384744,7.0,2.0
51.53256406,-0.14373773,7.0,2.0
51.55033188,-0.13003275,6.0,6.0
51.51730908,-0.14579967,4.0,0.0
51.53946411,-0.18239219,1.0,3.0
51.51505283,-0.11706566,0.0,0.0
51.4828453,-0.18464527,5.0,5.0
51.52746673,-0.16268691,10.0,11.0
51.49111015,-0.1382202,9.0,7.0
51.5179792,-0.13135868,0.0,0.0
51.49919992,-0.19552158,5.0,8.0
51.54687462,-0.13882828,7.0,6.0
51.56812073,-0.11775937,6.0,1.0
51.49836758,-0.19987671,5.0,8.0
51.50998264,-0.13745058,0.0,0.0
51.51346282,-0.13010238,0.0,0.0
51.54876329,-0.14452056,3.0,6.0
51.51779507,-0.11983526,0.0,0.0
51.52912945,-0.09774217,11.0,9.0
51.53272408,-0.09759224,11.0,4.0
51.518073,-0.19477535,8.0,11.0
51.52249557,-0.13261523,0.0,2.0
51.50225797,-0.16081976,4.0,8.0
51.5393865,-0.12038724,7.0,4.0
51.53378595,-0.10764113,11.0,4.0
51.51542048,-0.14011123,4.0,0.0
51.54986638,-0.15745707,3.0,6.0
51.55182174,-0.16747512,3.0,6.0
51.4938975,-0.14386908,9.0,5.0
51.48884506,-0.16568114,5.0,5.0
51.51677242,-0.16888285,10.0,11.0
51.49475058,-0.14095313,9.0,7.0
51.52565139,-0.10509531,11.0,4.0
51.52982235,-0.14096581,7.0,2.0
51.51438933,-0.18915606,10.0,11.0
51.52613615,-0.1353495,7.0,2.0
51.49371466,-0.13235163,9.0,7.0
51.51598591,-0.17612095,10.0,11.0
51.49958443,-0.16236824,5.0,5.0
51.54263153,-0.15486512,3.0,2.0
51.52309466,-0.11385073,0.0,0.0
51.48459811,-0.18169509,5.0,5.0
51.51544332,-0.1415516,4.0,0.0
51.51705756,-0.12995507,0.0,0.0
51.51539764,-0.13867088,4.0,0.0
51.55327782,-0.20347872,1.0,3.0
51.53014474,-0.10490867,11.0,4.0
51.54194369,-0.11162902,2.0,4.0
51.56710611,-0.11058676,2.0,1.0
51.49971948,-0.17100758,5.0,8.0
51.51254116,-0.12869893,0.0,0.0
51.51456665,-0.20067909,8.0,10.0
51.52035228,-0.11108118,11.0,0.0
51.49634827,-0.18554946,5.0,8.0
51.518276,-0.15008454,4.0,0.0
51.52677039,-0.1756898,10.0,11.0
51.51660608,-0.21645317,8.0,10.0
51.51454462,-0.1415882,4.0,0.0
51.52313073,-0.17295227,10.0,11.0
51.54922571,-0.11709684,2.0,1.0
51.53731077,-0.10316888,11.0,4.0
51.52199844,-0.21624238,8.0,10.0
51.55618248,-0.1023837,2.0,1.0
51.49106441,-0.13534101,9.0,7.0
51.53973078,-0.14200396,7.0,6.0
51.51544332,-0.1415516,4.0,0.0
51.53242696,-0.13509234,7.0,2.0
51.54961637,-0.14160108,6.0,6.0
51.49234967,-0.15977818,9.0,5.0
51.53286402,-0.10623753,11.0,4.0
51.51705756,-0.12995507,0.0,0.0
51.52143593,-0.12256821,0.0,0.0
51.55885508,-0.10082989,2.0,1.0
51.56471063,-0.12944283,6.0,1.0
51.51247215,-0.12437815,0.0,0.0
51.52440738,-0.13974488,7.0,2.0
51.5271491,-0.14251641,7.0,2.0
51.51537478,-0.13723051,0.0,0.0
51.5271491,-0.14251641,7.0,2.0
51.49481897,-0.14527228,9.0,5.0
51.52219598,-0.11388789,0.0,0.0
51.51436709,-0.18771568,10.0,11.0
51.49567209,-0.1423563,9.0,7.0
51.52611706,-0.1915738,10.0,11.0
51.53966433,-0.19536267,1.0,3.0
51.51391849,-0.15890865,4.0,0.0
51.49463626,-0.13375459,9.0,7.0
51.52947794,-0.11935379,7.0,2.0
51.51256966,-0.18778706,10.0,11.0
51.54148249,-0.13904836,7.0,6.0
51.51691947,-0.12131267,0.0,0.0
51.52200677,-0.15858229,4.0,11.0
51.53256312,-0.20141098,8.0,10.0
51.53238583,-0.18988342,1.0,11.0
51.55735997,-0.11964605,2.0,1.0
51.48576367,-0.14131874,9.0,7.0
51.52613926,-0.19301454,8.0,11.0
51.48659384,-0.13696381,9.0,7.0
51.52959319,-0.12655775,7.0,2.0
51.49684317,-0.15959714,9.0,5.0
51.51629632,-0.13863422,4.0,0.0
51.51161949,-0.12729553,0.0,0.0
51.51921451,-0.21058562,8.0,10.0
51.52604441,-0.12958673,7.0,2.0
51.51378252,-0.15026668,4.0,0.0
51.51298926,-0.21515332,8.0,10.0
51.53357593,-0.09467294,11.0,4.0
51.51597461,-0.11846894,0.0,0.0
51.52445256,-0.2002892,8.0,10.0
51.52537072,-0.08780753,11.0,9.0
51.52483824,-0.16711754,10.0,11.0
51.5106978,-0.1258922,0.0,0.0
51.53042276,-0.12219838,7.0,2.0
51.51002835,-0.14033096,4.0,0.0
51.51689639,-0.11987228,0.0,0.0
51.52643347,-0.09785458,11.0,9.0
51.51378252,-0.15026668,4.0,0.0
51.54972702,-0.20650322,1.0,3.0
51.52813712,-0.0920167,11.0,9.0
51.48369941,-0.1817308,5.0,5.0
51.54139092,-0.13328365,7.0,2.0
51.52074697,-0.1932281,8.0,11.0
51.51074998,-0.18641816,10.0,11.0
51.549775,-0.09543832,2.0,4.0
51.53104341,-0.10487133,11.0,4.0
51.51544332,-0.1415516,4.0,0.0
51.51679489,-0.17032329,10.0,11.0
51.51607536,-0.18188261,10.0,11.0
51.52072111,-0.13412933,0.0,2.0
51.49437209,-0.17410297,5.0,5.0
51.53667855,-0.1767354,1.0,3.0
51.55201415,-0.12275148,2.0,1.0
51.54366588,-0.16347635,3.0,6.0
51.48796887,-0.16715675,5.0,5.0
51.52655006,-0.10505798,11.0,4.0
51.54669117,-0.12729752,7.0,6.0
51.49219111,-0.14970065,9.0,5.0
51.52560481,-0.10221401,11.0,4.0
51.51353162,-0.13442326,0.0,0.0
51.53903674,-0.15501057,3.0,2.0
51.5212973,-0.11392502,0.0,0.0
51.50908582,-0.19513079,8.0,8.0
51.51077223,-0.18785841,10.0,11.0
51.52772672,-0.12230934,0.0,2.0
51.51899388,-0.19618032,8.0,10.0
51.5272619,-0.093495,11.0,9.0
51.55860321,-0.14123468,6.0,6.0
51.57095524,-0.12630052,6.0,1.0
51.51546537,-0.20064365,8.0,10.0
51.50221278,-0.15793984,4.0,8.0
51.48819295,-0.18155208,5.0,5.0
51.51546612,-0.14299197,4.0,0.0
51.55309675,-0.13424678,6.0,6.0
51.51438933,-0.18915606,10.0,11.0
51.49571767,-0.14523579,9.0,5.0
51.51744537,-0.15444229,4.0,2.0
51.52641008,-0.09641391,11.0,9.0
51.52321024,-0.12105366,0.0,2.0
51.5172407,-0.1414784,4.0,0.0
51.5172407,-0.1414784,4.0,0.0
51.51386606,-0.21367779,8.0,10.0
51.51387324,-0.15602798,4.0,0.0
51.51618183,-0.13143229,0.0,0.0
51.53042276,-0.12219838,7.0,2.0
51.53549012,-0.10180267,11.0,4.0
51.51173762,-0.1921436,8.0,8.0
51.49376327,-0.19285518,5.0,8.0
51.4902343,-0.13969639,9.0,7.0
51.51164869,-0.18638245,10.0,11.0
51.5179792,-0.13135868,0.0,0.0
51.54887702,-0.15172766,3.0,6.0
51.50901527,-0.13316676,0.0,0.0
51.53979612,-0.09008677,11.0,4.0
51.53724074,-0.0988458,11.0,4.0
51.53157404,-0.13801082,7.0,2.0
51.50546632,-0.13619385,0.0,0.0
51.52609032,-0.13246811,7.0,2.0
51.50811658,-0.13320351,0.0,0.0
51.51880896,-0.12700049,0.0,0.0
51.54386819,-0.17644787,1.0,3.0
51.51204666,-0.21230784,8.0,10.0
51.51647862,-0.15015741,4.0,0.0
51.57259082,-0.11613176,6.0,1.0
51.54604388,-0.20087913,1.0,3.0
51.51708051,-0.13139549,0.0,0.0
51.53052164,-0.18563212,10.0,11.0
51.51660608,-0.21645317,8.0,10.0
51.51074998,-0.18641816,10.0,11.0
51.54263153,-0.15486512,3.0,2.0
51.51570735,-0.21648829,8.0,10.0
51.52688219,-0.18289357,10.0,11.0
51.49322576,-0.1583023,9.0,5.0
51.51164248,-0.12873577,0.0,0.0
51.55196796,-0.11986848,2.0,1.0
51.51926542,-0.15581009,4.0,11.0
51.54867199,-0.1387549,7.0,6.0
51.54510009,-0.14034294,7.0,6.0
51.51060562,-0.12013141,0.0,0.0
51.48718242,-0.1743903,5.0,5.0
51.52690451,-0.18433434,10.0,11.0
51.51171133,-0.13305649,0.0,0.0
51.51440739,-0.1329462,0.0,0.0
51.54332562,-0.19954423,1.0,3.0
51.51256966,-0.18778706,10.0,11.0
51.54238118,-0.13901169,7.0,6.0
51.57083983,-0.11909014,6.0,1.0
51.51459023,-0.14446888,4.0,0.0
51.53376269,-0.10620021,11.0,4.0
51.53906142,-0.10021194,11.0,4.0
51.48569515,-0.13700045,9.0,7.0
51.49663912,-0.14663906,9.0,5.0
51.55152765,-0.14873535,3.0,6.0
51.5497984,-0.15313269,3.0,6.0
51.55019372,-0.12138404,2.0,1.0
51.49735523,-0.1350842,9.0,7.0
51.53309574,-0.12064648,7.0,2.0
51.52364212,-0.20608733,8.0,10.0
51.52083545,-0.14133197,4.0,2.0
51.54442891,-0.15479239,3.0,6.0
51.5441099,-0.13461453,7.0,6.0
51.51708051,-0.13139549,0.0,0.0
51.51077223,-0.18785841,10.0,8.0
51.51488493,-0.16319348,4.0,11.0
51.5151221,-0.12138666,0.0,0.0
51.5521797,-0.19053993,1.0,3.0
51.52373749,-0.09796699,11.0,9.0
51.49232706,-0.15833853,9.0,5.0
51.51327857,-0.11858008,0.0,0.0
51.53581485,-0.12197638,7.0,4.0
51.52317557,-0.17583354,10.0,11.0
51.51995958,-0.14280909,4.0,2.0
51.50975307,-0.12304876,0.0,0.0
51.53297154,-0.16967438,10.0,11.0
51.54629733,-0.10279497,2.0,4.0
51.51263293,-0.13446,0.0,0.0
51.54986859,-0.10120398,2.0,4.0
51.54926041,-0.17623218,1.0,3.0
51.54719599,-0.10275755,2.0,4.0
51.550878,-0.16462822,3.0,6.0
51.52966745,-0.18854956,10.0,11.0
51.49751301,-0.20279184,8.0,8.0
51.4938076,-0.19573463,5.0,8.0
51.51897172,-0.1947398,8.0,11.0
51.53975359,-0.1434451,7.0,6.0
51.50517901,-0.17511176,5.0,8.0
51.49742463,-0.19703245,5.0,8.0
51.54717264,-0.10131621,2.0,4.0
51.52425293,-0.18732299,10.0,11.0
51.54883158,-0.14884481,3.0,6.0
51.5317306,-0.20576919,8.0,10.0
51.54753012,-0.1806283,1.0,3.0
51.51550953,-0.20352448,8.0,10.0
51.49075484,-0.17280704,5.0,5.0
51.49663912,-0.14663906,9.0,5.0
51.51596351,-0.17468054,10.0,11.0
51.56286732,-0.12663289,6.0,1.0
51.51294539,-0.21227263,8.0,10.0
51.53256406,-0.14373773,7.0,2.0
51.55222098,-0.13572508,6.0,6.0
51.5053287,-0.12755361,0.0,0.0
51.52458936,-0.09504828,11.0,9.0
51.49778702,-0.16244058,5.0,5.0
51.51360026,-0.13874418,4.0,0.0
51.51360026,-0.13874418,4.0,0.0
51.50225797,-0.16081976,4.0,8.0
51.54334836,-0.14329874,7.0,6.0
51.53973078,-0.14200396,7.0,6.0
51.51726351,-0.14291883,4.0,0.0
51.51537478,-0.13723051,0.0,0.0
51.52979952,-0.13952498,7.0,2.0
51.53544195,-0.155156,3.0,2.0
51.51708051,-0.13139549,0.0,0.0
51.52288285,-0.1571054,4.0,11.0
51.51530608,-0.13290944,0.0,0.0
51.52638668,-0.09497323,11.0,9.0
51.56169093,-0.10936829,2.0,1.0
51.51762611,-0.16596587,10.0,11.0
51.51360026,-0.13874418,4.0,0.0
51.54263153,-0.15486512,3.0,2.0
51.52490569,-0.17143959,10.0,11.0
51.53196535,-0.10627485,11.0,4.0
51.56311936,-0.14249336,6.0,6.0
51.51834407,-0.15440594,4.0,2.0
51.49697842,-0.16823595,5.0,5.0
51.5205603,-0.12404569,0.0,0.0
51.52288285,-0.1571054,4.0,11.0
51.4972247,-0.18407392,5.0,8.0
51.51292342,-0.21083229,8.0,10.0
51.52626936,-0.08776986,11.0,9.0
51.56620746,-0.11062399,2.0,1.0
51.56620746,-0.11062399,2.0,1.0
51.56620746,-0.11062399,2.0,1.0
51.5026838,-0.18817947,5.0,8.0
51.52131088,-0.17158367,10.0,11.0
51.50095301,-0.19257063,5.0,8.0
51.53690161,-0.19114612,1.0,3.0
51.54319259,-0.19089653,1.0,3.0
51.51270157,-0.13878083,4.0,0.0
51.53735736,-0.10605094,11.0,4.0
51.5269431,-0.12954988,7.0,2.0
51.53256406,-0.14373773,7.0,2.0
51.51841198,-0.15872735,4.0,11.0
51.48724956,-0.17870883,5.0,5.0
51.51389587,-0.15746831,4.0,0.0
51.54236047,-0.19525595,1.0,3.0
51.49481897,-0.14527228,9.0,5.0
51.5659065,-0.14815134,6.0,6.0
51.55733684,-0.11820439,2.0,1.0
51.52719289,-0.20306439,8.0,10.0
51.52122092,-0.16582138,10.0,11.0
51.56987169,-0.11480112,6.0,1.0
51.50027531,-0.20700553,8.0,8.0
51.50654751,-0.14767784,4.0,0.0
51.53286402,-0.10623753,11.0,4.0
51.53217397,-0.11924263,7.0,2.0
51.52483824,-0.16711754,10.0,11.0
51.52128841,-0.17014309,10.0,11.0
51.51903807,-0.14140519,4.0,2.0
51.56653092,-0.13081106,6.0,1.0
51.49016572,-0.13537768,9.0,7.0
51.51868204,-0.17601318,10.0,11.0
51.51867066,-0.11835779,0.0,0.0
51.51256966,-0.18778706,10.0,11.0
51.54606303,-0.08838198,11.0,4.0
51.54650656,-0.11576686,2.0,1.0
51.49250735,-0.16985581,5.0,5.0
51.54383367,-0.11731953,2.0,1.0
51.5327708,-0.100474,11.0,4.0
51.51789509,-0.18325148,10.0,11.0
51.55260767,-0.16023121,3.0,6.0
51.51366874,-0.14306511,4.0,0.0
51.56005595,-0.1195349,6.0,1.0
51.52198415,-0.1571417,4.0,11.0
51.50726622,-0.19376171,8.0,8.0
51.56394951,-0.13813104,6.0,6.0
51.51159649,-0.1258553,0.0,0.0
51.50730943,-0.13900068,4.0,0.0
51.52638668,-0.09497323,11.0,9.0
51.54411352,-0.19230218,1.0,3.0
51.53853396,-0.12330643,7.0,2.0
51.54846553,-0.12578228,6.0,1.0
51.48922122,-0.13253528,9.0,7.0
51.52386154,-0.22049416,8.0,10.0
51.52316406,-0.11817249,0.0,2.0
51.54611004,-0.09126455,11.0,4.0
51.52223202,-0.17298826,10.0,11.0
51.51029308,-0.21525875,8.0,10.0
51.51384411,-0.21223741,8.0,10.0
51.5332623,-0.18840678,1.0,11.0
51.53724074,-0.0988458,11.0,4.0
51.52539545,-0.2031352,8.0,10.0
51.52499538,-0.17720237,10.0,11.0
51.5621064,-0.13532077,6.0,6.0
51.51726281,-0.20057278,8.0,10.0
51.53844162,-0.11754214,2.0,4.0
51.54922571,-0.11709684,2.0,1.0
51.5372641,-0.10028683,11.0,4.0
51.52831143,-0.21743719,8.0,10.0
51.54535027,-0.15619734,3.0,6.0
51.50820812,-0.13896404,4.0,0.0
51.49394304,-0.14674847,9.0,5.0
51.55152447,-0.20643258,1.0,3.0
51.54189103,-0.16498996,3.0,3.0
51.53747351,-0.11325612,2.0,4.0
51.54456994,-0.10719356,2.0,4.0
51.49721754,-0.12644549,9.0,7.0
51.51535468,-0.1934416,8.0,11.0
51.52200677,-0.15858229,4.0,11.0
51.51596351,-0.17468054,10.0,11.0
51.53286402,-0.10623753,11.0,4.0
51.56014831,-0.12530188,6.0,1.0
51.51580618,-0.1645977,10.0,11.0
51.51546612,-0.14299197,4.0,0.0
51.50369352,-0.19534398,5.0,8.0
51.51077223,-0.18785841,10.0,11.0
51.51146997,-0.17486023,10.0,11.0
51.51149237,-0.17630051,10.0,11.0
51.56664551,-0.13802091,6.0,6.0
51.53286402,-0.10623753,11.0,4.0
51.51005095,-0.19941599,8.0,8.0
51.54939451,-0.18488096,1.0,3.0
51.54948357,-0.19064686,1.0,3.0
51.48639553,-0.18162362,5.0,5.0
51.53132145,-0.12216138,7.0,2.0
51.49555785,-0.1351576,9.0,7.0
51.55539399,-0.16588898,3.0,6.0
51.51115449,-0.15469666,4.0,0.0
51.53565298,-0.1118895,11.0,4.0
51.54871767,-0.14163772,7.0,6.0
51.49938068,-0.14940936,9.0,5.0
51.54383367,-0.11731953,2.0,1.0
51.52196152,-0.15570111,4.0,2.0
51.50088121,-0.13061767,9.0,7.0
51.56581537,-0.1423835,6.0,6.0
51.53427011,-0.13790075,7.0,2.0
51.55549319,-0.11539538,2.0,1.0
51.49450626,-0.18274139,5.0,5.0
51.53429297,-0.13934172,7.0,2.0
51.52951128,-0.17846364,10.0,11.0
51.50369352,-0.19534398,5.0,8.0
51.51459023,-0.14446888,4.0,0.0
51.5210415,-0.09807937,11.0,9.0
51.50899234,-0.1317266,0.0,0.0
51.51146997,-0.17486023,10.0,11.0
51.52405187,-0.17435695,10.0,11.0
51.51256966,-0.18778706,10.0,11.0
51.55348375,-0.15875337,3.0,6.0
51.53869904,-0.19107482,1.0,3.0
51.54811797,-0.10416153,2.0,4.0
51.54889972,-0.15316909,3.0,6.0
51.56005595,-0.1195349,6.0,1.0
51.53337142,-0.13793745,7.0,2.0
51.52696606,-0.13099061,7.0,2.0
51.53424723,-0.13645981,7.0,2.0
51.53690161,-0.19114612,1.0,11.0
51.53754294,-0.11757923,2.0,4.0
51.52804744,-0.20014737,8.0,10.0
51.52225445,-0.17442887,10.0,11.0
51.51149237,-0.17630051,10.0,11.0
51.53175263,-0.20721013,8.0,10.0
51.5565306,-0.12400804,6.0,1.0
51.52396204,-0.16859431,10.0,11.0
51.4938747,-0.14242939,9.0,7.0
51.5063009,-0.18947691,5.0,8.0
51.51656933,-0.15591905,4.0,0.0
51.52650347,-0.10217662,11.0,4.0
51.49718008,-0.18119428,5.0,8.0
51.55275084,-0.11262381,2.0,1.0
51.51168839,-0.13161626,0.0,0.0
51.49958443,-0.16236824,5.0,5.0
51.54054087,-0.1938859,1.0,3.0
51.53771131,-0.18534605,1.0,3.0
51.49172075,-0.17709003,5.0,5.0
51.52436166,-0.1368636,7.0,2.0
51.5155117,-0.1458727,4.0,0.0
51.54319259,-0.19089653,1.0,3.0
51.49200884,-0.13818358,9.0,7.0
51.49513599,-0.16542854,5.0,5.0
51.50638789,-0.13759724,0.0,0.0
51.55643817,-0.11824149,2.0,1.0
51.48760665,-0.14412461,9.0,7.0
51.51146997,-0.17486023,10.0,11.0
51.55647236,-0.17738634,1.0,3.0
51.53286402,-0.10623753,11.0,4.0
51.52708233,-0.1958605,8.0,11.0
51.5388549,-0.14348168,7.0,6.0
51.54141384,-0.13472483,7.0,6.0
51.50995977,-0.13601039,0.0,0.0
51.52449556,-0.08928581,11.0,9.0
51.56330131,-0.1540284,3.0,6.0
51.50989103,-0.13168982,0.0,0.0
51.55617981,-0.15864448,3.0,6.0
51.49567209,-0.1423563,9.0,7.0
51.55278789,-0.1717637,3.0,3.0
51.54811797,-0.10416153,2.0,4.0
51.50744307,-0.20528297,8.0,10.0
51.52746673,-0.16268691,10.0,11.0
51.51337922,-0.18199002,10.0,11.0
51.5313087,-0.17839185,10.0,11.0
51.51396367,-0.16178931,4.0,11.0
51.5636043,-0.116503,2.0,1.0
51.49836817,-0.14224662,9.0,7.0
51.51459023,-0.14446888,4.0,0.0
51.52184652,-0.09227977,11.0,9.0
51.52461226,-0.15271079,4.0,2.0
51.49084441,-0.17856552,5.0,5.0
51.55735997,-0.11964605,2.0,1.0
51.51926542,-0.15581009,4.0,11.0
